"","Community_1","Community_2","Community_3"
"2948","Species_3","Species_1","Species_1"
"2949","Species_3","Species_1","Species_3"
"2950","Species_3","Species_1","Species_2"
"2951","Species_3","Species_1","Species_3"
"2952","Species_3","Species_1","Species_5"
"2953","Species_3","Species_1","Species_7"
"2954","Species_3","Species_1","Species_4"
"2955","Species_3","Species_1","Species_7"
"2956","Species_3","Species_1","Species_10"
"2957","Species_3","Species_1","Species_5"
"2958","Species_3","Species_1","Species_7"
"2959","Species_3","Species_1","Species_5"
"2960","Species_3","Species_1","Species_9"
"2961","Species_3","Species_1","Species_9"
"2962","Species_3","Species_1","Species_4"
"2963","Species_3","Species_1","Species_5"
"2964","Species_3","Species_1","Species_6"
"2965","Species_3","Species_1","Species_8"
"2966","Species_3","Species_1","Species_8"
"2967","Species_3","Species_1","Species_8"
"2968","Species_3","Species_1","Species_5"
"2969","Species_3","Species_1","Species_8"
"2970","Species_3","Species_1","Species_3"
"2971","Species_3","Species_1","Species_3"
"2972","Species_3","Species_1","Species_2"
"2973","Species_3","Species_1","Species_5"
"2974","Species_3","Species_1","Species_5"
"2975","Species_3","Species_1","Species_1"
"2976","Species_3","Species_1","Species_5"
"2977","Species_3","Species_1","Species_3"
"2978","Species_3","Species_1","Species_2"
"2979","Species_3","Species_1","Species_9"
"2980","Species_3","Species_1","Species_3"
"2981","Species_3","Species_1","Species_7"
"2982","Species_3","Species_1","Species_1"
"2983","Species_3","Species_1","Species_4"
"2984","Species_3","Species_1","Species_1"
"2985","Species_3","Species_1","Species_10"
"2986","Species_3","Species_1","Species_4"
"2987","Species_3","Species_1","Species_4"
"2988","Species_3","Species_1","Species_7"
"2989","Species_3","Species_1","Species_7"
"2990","Species_3","Species_1","Species_5"
"2991","Species_3","Species_1","Species_5"
"2992","Species_3","Species_1","Species_5"
"2993","Species_3","Species_1","Species_9"
"2994","Species_3","Species_1","Species_6"
"2995","Species_3","Species_1","Species_7"
"2996","Species_3","Species_1","Species_6"
"2997","Species_3","Species_1","Species_2"
"2998","Species_3","Species_1","Species_6"
"2999","Species_3","Species_1","Species_7"
"3000","Species_3","Species_1","Species_3"
"3001","Species_4","Species_1","Species_9"
"3002","Species_4","Species_1","Species_5"
"3003","Species_4","Species_1","Species_9"
"3004","Species_4","Species_1","Species_9"
"3005","Species_4","Species_1","Species_4"
"3006","Species_4","Species_1","Species_7"
"3007","Species_4","Species_1","Species_2"
"3008","Species_4","Species_1","Species_8"
"3009","Species_4","Species_1","Species_6"
"3010","Species_4","Species_1","Species_8"
"3011","Species_4","Species_1","Species_7"
"3012","Species_4","Species_1","Species_1"
"3013","Species_4","Species_1","Species_5"
"3014","Species_4","Species_1","Species_2"
"3015","Species_4","Species_1","Species_1"
"3016","Species_4","Species_1","Species_6"
"3017","Species_4","Species_1","Species_5"
"3018","Species_4","Species_1","Species_1"
"3019","Species_4","Species_1","Species_3"
"3020","Species_4","Species_1","Species_2"
"3021","Species_4","Species_1","Species_6"
"3022","Species_4","Species_1","Species_10"
"3023","Species_4","Species_1","Species_3"
"3024","Species_4","Species_1","Species_9"
"3025","Species_4","Species_1","Species_6"
"3026","Species_4","Species_1","Species_10"
"3027","Species_4","Species_1","Species_3"
"3028","Species_4","Species_1","Species_5"
"3029","Species_4","Species_1","Species_9"
"3030","Species_4","Species_1","Species_9"
"3031","Species_4","Species_1","Species_2"
"3032","Species_4","Species_1","Species_8"
"3033","Species_4","Species_1","Species_5"
"3034","Species_4","Species_1","Species_1"
"3035","Species_4","Species_1","Species_5"
"3036","Species_4","Species_1","Species_8"
"3037","Species_4","Species_1","Species_1"
"3038","Species_4","Species_1","Species_4"
"3039","Species_4","Species_1","Species_3"
"3040","Species_4","Species_1","Species_2"
"3041","Species_4","Species_1","Species_5"
"3042","Species_4","Species_1","Species_5"
"3043","Species_4","Species_1","Species_8"
"3044","Species_4","Species_1","Species_10"
"3045","Species_4","Species_1","Species_7"
"3046","Species_4","Species_1","Species_8"
"3047","Species_4","Species_1","Species_5"
"3048","Species_4","Species_1","Species_10"
"3049","Species_4","Species_1","Species_9"
"3050","Species_4","Species_1","Species_5"
"3051","Species_4","Species_1","Species_7"
"3052","Species_4","Species_1","Species_4"
"3053","Species_4","Species_1","Species_9"
"3054","Species_4","Species_1","Species_6"
"3055","Species_4","Species_1","Species_8"
"3056","Species_4","Species_1","Species_1"
"3057","Species_4","Species_1","Species_8"
"3058","Species_4","Species_1","Species_10"
"3059","Species_4","Species_1","Species_9"
"3060","Species_4","Species_1","Species_3"
"3061","Species_4","Species_1","Species_8"
"3062","Species_4","Species_1","Species_7"
"3063","Species_4","Species_1","Species_8"
"3064","Species_4","Species_1","Species_2"
"3065","Species_4","Species_1","Species_4"
"3066","Species_4","Species_1","Species_1"
"3067","Species_4","Species_1","Species_1"
"3068","Species_4","Species_1","Species_10"
"3069","Species_4","Species_1","Species_2"
"3070","Species_4","Species_1","Species_8"
"3071","Species_4","Species_1","Species_7"
"3072","Species_4","Species_1","Species_4"
"3073","Species_4","Species_1","Species_5"
"3074","Species_4","Species_1","Species_4"
"3075","Species_4","Species_1","Species_9"
"3076","Species_4","Species_1","Species_9"
"3077","Species_4","Species_1","Species_3"
"3078","Species_4","Species_1","Species_9"
"3079","Species_4","Species_1","Species_3"
"3080","Species_4","Species_1","Species_7"
"3081","Species_4","Species_1","Species_6"
"3082","Species_4","Species_1","Species_1"
"3083","Species_4","Species_1","Species_8"
"3084","Species_4","Species_1","Species_7"
"3085","Species_4","Species_1","Species_2"
"3086","Species_4","Species_1","Species_3"
"3087","Species_4","Species_1","Species_3"
"3088","Species_4","Species_1","Species_4"
"3089","Species_4","Species_1","Species_8"
"3090","Species_4","Species_1","Species_8"
"3091","Species_4","Species_1","Species_9"
"3092","Species_4","Species_1","Species_2"
"3093","Species_4","Species_1","Species_3"
"3094","Species_4","Species_1","Species_9"
"3095","Species_4","Species_1","Species_10"
"3096","Species_4","Species_1","Species_1"
"3097","Species_4","Species_1","Species_8"
"3098","Species_4","Species_1","Species_10"
"3099","Species_4","Species_1","Species_1"
"3100","Species_4","Species_1","Species_5"
"3101","Species_4","Species_1","Species_8"
"3102","Species_4","Species_1","Species_5"
"3103","Species_4","Species_1","Species_4"
"3104","Species_4","Species_1","Species_1"
"3105","Species_4","Species_1","Species_6"
"3106","Species_4","Species_1","Species_2"
"3107","Species_4","Species_1","Species_3"
"3108","Species_4","Species_1","Species_10"
"3109","Species_4","Species_1","Species_10"
"3110","Species_4","Species_1","Species_7"
"3111","Species_4","Species_1","Species_9"
"3112","Species_4","Species_1","Species_3"
"3113","Species_4","Species_1","Species_1"
"3114","Species_4","Species_1","Species_8"
"3115","Species_4","Species_1","Species_6"
"3116","Species_4","Species_1","Species_7"
"3117","Species_4","Species_1","Species_6"
"3118","Species_4","Species_1","Species_7"
"3119","Species_4","Species_1","Species_3"
"3120","Species_4","Species_1","Species_4"
"3121","Species_4","Species_1","Species_10"
"3122","Species_4","Species_1","Species_4"
"3123","Species_4","Species_1","Species_1"
"3124","Species_4","Species_1","Species_5"
"3125","Species_4","Species_1","Species_7"
"3126","Species_4","Species_1","Species_10"
"3127","Species_4","Species_1","Species_5"
"3128","Species_4","Species_1","Species_8"
"3129","Species_4","Species_1","Species_2"
"3130","Species_4","Species_1","Species_2"
"3131","Species_4","Species_1","Species_10"
"3132","Species_4","Species_1","Species_10"
"3133","Species_4","Species_1","Species_10"
"3134","Species_4","Species_1","Species_10"
"3135","Species_4","Species_1","Species_2"
"3136","Species_4","Species_1","Species_9"
"3137","Species_4","Species_1","Species_8"
"3138","Species_4","Species_1","Species_6"
"3139","Species_4","Species_1","Species_2"
"3140","Species_4","Species_1","Species_7"
"3141","Species_4","Species_1","Species_2"
"3142","Species_4","Species_1","Species_8"
"3143","Species_4","Species_1","Species_9"
"3144","Species_4","Species_1","Species_9"
"3145","Species_4","Species_1","Species_4"
"3146","Species_4","Species_1","Species_5"
"3147","Species_4","Species_1","Species_10"
"3148","Species_4","Species_1","Species_4"
"3149","Species_4","Species_1","Species_10"
"3150","Species_4","Species_1","Species_7"
"3151","Species_4","Species_1","Species_3"
"3152","Species_4","Species_1","Species_6"
"3153","Species_4","Species_1","Species_4"
"3154","Species_4","Species_1","Species_7"
"3155","Species_4","Species_1","Species_4"
"3156","Species_4","Species_1","Species_4"
"3157","Species_4","Species_1","Species_5"
"3158","Species_4","Species_1","Species_10"
"3159","Species_4","Species_1","Species_1"
"3160","Species_4","Species_1","Species_1"
"3161","Species_4","Species_1","Species_2"
"3162","Species_4","Species_1","Species_10"
"3163","Species_4","Species_1","Species_2"
"3164","Species_4","Species_1","Species_4"
"3165","Species_4","Species_1","Species_3"
"3166","Species_4","Species_1","Species_3"
"3167","Species_4","Species_1","Species_6"
"3168","Species_4","Species_1","Species_1"
"3169","Species_4","Species_1","Species_10"
"3170","Species_4","Species_1","Species_1"
"3171","Species_4","Species_1","Species_7"
"3172","Species_4","Species_1","Species_1"
"3173","Species_4","Species_1","Species_8"
"3174","Species_4","Species_1","Species_9"
"3175","Species_4","Species_1","Species_7"
"3176","Species_4","Species_1","Species_6"
"3177","Species_4","Species_1","Species_10"
"3178","Species_4","Species_1","Species_2"
"3179","Species_4","Species_1","Species_2"
"3180","Species_4","Species_1","Species_5"
"3181","Species_4","Species_1","Species_10"
"3182","Species_4","Species_1","Species_4"
"3183","Species_4","Species_1","Species_7"
"3184","Species_4","Species_1","Species_2"
"3185","Species_4","Species_1","Species_3"
"3186","Species_4","Species_1","Species_7"
"3187","Species_4","Species_1","Species_6"
"3188","Species_4","Species_1","Species_8"
"3189","Species_4","Species_1","Species_7"
"3190","Species_4","Species_1","Species_2"
"3191","Species_4","Species_1","Species_9"
"3192","Species_4","Species_1","Species_6"
"3193","Species_4","Species_1","Species_8"
"3194","Species_4","Species_1","Species_7"
"3195","Species_4","Species_1","Species_4"
"3196","Species_4","Species_1","Species_4"
"3197","Species_4","Species_1","Species_2"
"3198","Species_4","Species_1","Species_3"
"3199","Species_4","Species_1","Species_6"
"3200","Species_4","Species_1","Species_5"
"3201","Species_4","Species_1","Species_2"
"3202","Species_4","Species_1","Species_10"
"3203","Species_4","Species_1","Species_8"
"3204","Species_4","Species_1","Species_6"
"3205","Species_4","Species_1","Species_10"
"3206","Species_4","Species_1","Species_2"
"3207","Species_4","Species_1","Species_2"
"3208","Species_4","Species_1","Species_2"
"3209","Species_4","Species_1","Species_9"
"3210","Species_4","Species_1","Species_7"
"3211","Species_4","Species_1","Species_2"
"3212","Species_4","Species_1","Species_10"
"3213","Species_4","Species_1","Species_3"
"3214","Species_4","Species_1","Species_2"
"3215","Species_4","Species_1","Species_4"
"3216","Species_4","Species_1","Species_2"
"3217","Species_4","Species_1","Species_4"
"3218","Species_4","Species_1","Species_3"
"3219","Species_4","Species_1","Species_10"
"3220","Species_4","Species_1","Species_3"
"3221","Species_4","Species_1","Species_1"
"3222","Species_4","Species_1","Species_2"
"3223","Species_4","Species_1","Species_4"
"3224","Species_4","Species_1","Species_10"
"3225","Species_4","Species_1","Species_10"
"3226","Species_4","Species_1","Species_5"
"3227","Species_4","Species_1","Species_8"
"3228","Species_4","Species_1","Species_4"
"3229","Species_4","Species_1","Species_2"
"3230","Species_4","Species_1","Species_8"
"3231","Species_4","Species_1","Species_8"
"3232","Species_4","Species_1","Species_5"
"3233","Species_4","Species_1","Species_3"
"3234","Species_4","Species_1","Species_5"
"3235","Species_4","Species_1","Species_6"
"3236","Species_4","Species_1","Species_1"
"3237","Species_4","Species_1","Species_3"
"3238","Species_4","Species_1","Species_1"
"3239","Species_4","Species_1","Species_2"
"3240","Species_4","Species_1","Species_5"
"3241","Species_4","Species_1","Species_8"
"3242","Species_4","Species_1","Species_2"
"3243","Species_4","Species_1","Species_3"
"3244","Species_4","Species_1","Species_10"
"3245","Species_4","Species_1","Species_9"
"3246","Species_4","Species_1","Species_9"
"3247","Species_4","Species_1","Species_6"
"3248","Species_4","Species_1","Species_3"
"3249","Species_4","Species_1","Species_6"
"3250","Species_4","Species_1","Species_6"
"3251","Species_4","Species_1","Species_10"
"3252","Species_4","Species_1","Species_3"
"3253","Species_4","Species_1","Species_3"
"3254","Species_4","Species_1","Species_5"
"3255","Species_4","Species_1","Species_4"
"3256","Species_4","Species_1","Species_8"
"3257","Species_4","Species_1","Species_5"
"3258","Species_4","Species_1","Species_10"
"3259","Species_4","Species_1","Species_6"
"3260","Species_4","Species_1","Species_5"
"3261","Species_4","Species_1","Species_7"
"3262","Species_4","Species_1","Species_1"
"3263","Species_4","Species_1","Species_1"
"3264","Species_4","Species_1","Species_5"
"3265","Species_4","Species_1","Species_6"
"3266","Species_4","Species_1","Species_7"
"3267","Species_4","Species_1","Species_1"
"3268","Species_4","Species_1","Species_9"
"3269","Species_4","Species_1","Species_6"
"3270","Species_4","Species_1","Species_5"
"3271","Species_4","Species_1","Species_9"
"3272","Species_4","Species_1","Species_2"
"3273","Species_4","Species_1","Species_1"
"3274","Species_4","Species_1","Species_4"
"3275","Species_4","Species_1","Species_9"
"3276","Species_4","Species_1","Species_1"
"3277","Species_4","Species_1","Species_5"
"3278","Species_4","Species_1","Species_5"
"3279","Species_4","Species_1","Species_8"
"3280","Species_4","Species_1","Species_8"
"3281","Species_4","Species_1","Species_10"
"3282","Species_4","Species_1","Species_10"
"3283","Species_4","Species_1","Species_2"
"3284","Species_4","Species_1","Species_5"
"3285","Species_4","Species_1","Species_7"
"3286","Species_4","Species_1","Species_6"
"3287","Species_4","Species_1","Species_10"
"3288","Species_4","Species_1","Species_5"
"3289","Species_4","Species_1","Species_9"
"3290","Species_4","Species_1","Species_6"
"3291","Species_4","Species_1","Species_8"
"3292","Species_4","Species_1","Species_4"
"3293","Species_4","Species_1","Species_6"
